k,layer,qubit,rot,shots,replicate,g_hat,g_exact,xi
0,0,0,0,128,151,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,152,0.0546875,0.03313590236482501,0.021551597635174988
0,0,0,0,128,153,-0.0859375,0.03313590236482501,-0.11907340236482501
0,0,0,0,128,154,0.0625,0.03313590236482501,0.029364097635174988
0,0,0,0,128,155,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,156,0.140625,0.03313590236482501,0.10748909763517499
0,0,0,0,128,157,0.1328125,0.03313590236482501,0.09967659763517499
0,0,0,0,128,158,0.0390625,0.03313590236482501,0.005926597635174988
0,0,0,0,128,159,-0.1015625,0.03313590236482501,-0.134698402364825
0,0,0,0,128,160,0.0625,0.03313590236482501,0.029364097635174988
0,0,0,0,128,161,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,128,162,0.1171875,0.03313590236482501,0.08405159763517499
0,0,0,0,128,163,0.0234375,0.03313590236482501,-0.009698402364825012
0,0,0,0,128,164,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,165,0.109375,0.03313590236482501,0.07623909763517499
0,0,0,0,128,166,0.0703125,0.03313590236482501,0.03717659763517499
0,0,0,0,128,167,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,128,168,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,128,169,0.0546875,0.03313590236482501,0.021551597635174988
0,0,0,0,128,170,0.1171875,0.03313590236482501,0.08405159763517499
0,0,0,0,128,171,0.0703125,0.03313590236482501,0.03717659763517499
0,0,0,0,128,172,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,128,173,0.109375,0.03313590236482501,0.07623909763517499
0,0,0,0,128,174,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,128,175,0.1015625,0.03313590236482501,0.06842659763517499
0,0,0,0,128,176,0.140625,0.03313590236482501,0.10748909763517499
0,0,0,0,128,177,-0.0390625,0.03313590236482501,-0.07219840236482501
0,0,0,0,128,178,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,179,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,128,180,0.109375,0.03313590236482501,0.07623909763517499
0,0,0,0,128,181,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,128,182,-0.0625,0.03313590236482501,-0.09563590236482501
0,0,0,0,128,183,-0.015625,0.03313590236482501,-0.04876090236482501
0,0,0,0,128,184,0.09375,0.03313590236482501,0.06061409763517499
